report_id,country,region,date_reported,species,disease,confirmed_cases,deaths,outbreak_status,notes,source,latitude,longitude
08c19788-76e0-40d5-a030-cb4507695f31,Ukraine,N/A,2017-08-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
933be857-b23c-4c9d-aee6-6cc0f101f9fb,Ukraine,N/A,2017-08-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
c2ff1b1e-550a-41cf-b098-b022c1beac9b,Ukraine,N/A,2017-08-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6e16339a-6ea7-4210-a88d-e72a78ff8b0a,Ukraine,N/A,2017-08-29,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
82ceecf1-c20c-46bb-9a04-46ddd33cfd16,China (People's Rep. of),N/A,2017-08-29,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Unusual host species,https://wahis.woah.org,,
4c4f1358-7609-4d63-bb26-0ace9be99902,Netherlands,N/A,2017-08-23,Unknown,Paenibacillus larvae (Inf. of honey bees with) (American foulbrood),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
20788e18-714a-4335-a878-d4c5171cefd2,Nepal,N/A,2017-08-21,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
b27ca637-24bb-46e8-933a-2920015e77bc,Colombia,N/A,2017-08-17,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d324e725-6164-42aa-95d3-744d73b8cd24,Hong Kong,N/A,2017-08-16,Unknown,Ranavirus (Inf. with)(2009-),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
9c7d132b-6c2a-455a-913c-8a78ddede07d,Portugal,N/A,2017-08-15,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8c0c7eda-92b8-4010-a7e2-d576b39fa5fe,Mongolia,N/A,2017-08-14,Goat,Sheep pox and goat pox,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d7b701cb-62e4-4a95-bca6-0c2d4cdfdbc8,Libya,N/A,2017-08-13,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e5983884-699e-40d1-b50e-12bdfbf0ec10,Palestine,N/A,2017-08-12,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
14b7b4a8-9d58-4421-843b-28e4987d0ca2,United States of America,N/A,2017-08-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
858ce69b-3899-444a-b59f-5273401203b4,Germany,N/A,2017-08-10,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6cfd9624-9b24-4021-a292-e4fdff5d1865,Germany,N/A,2017-08-10,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
b0601f3c-4674-4daa-8064-eac3bf937bc1,Germany,N/A,2017-08-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
a1b52fcb-7345-4079-8285-3fff0f48596c,Germany,N/A,2017-08-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
84d324d4-afae-4d0a-a125-25e274f288ee,Chinese Taipei,N/A,2017-08-10,Unknown,Tilapia lake virus (Inf. with) (2023-),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
0024a776-e171-44af-a077-1b40ea50eb6a,Slovakia,N/A,2017-08-08,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
232d01f6-e949-4067-bebc-6fa79f3228ca,Ukraine,N/A,2017-08-02,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
5dcdf168-779b-451d-9ec6-2cffbdb96b4c,Ukraine,N/A,2017-07-31,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
35da60c4-8d7f-4e5b-b65b-fb4365ce81d6,Ukraine,N/A,2017-07-31,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
4ffa6f52-68b8-4195-9af2-f7b163daeb08,Sweden,N/A,2017-07-31,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
007e27ea-b644-436b-b687-11e37d23bda5,Sweden,N/A,2017-07-31,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3da5b0b6-9de8-4db1-afbc-b10247cda767,Vietnam,N/A,2017-07-26,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1d488cac-455d-4972-9eb8-e3413024b86c,United Kingdom,N/A,2017-07-25,Unknown,Spring viraemia of carp virus (Inf. with),0,0,Resolved,Recurrence,https://wahis.woah.org,,
be932672-8776-48e9-bee0-fdb51266c101,Belgium,N/A,2017-07-24,Unknown,Koi herpesvirus (Inf. with),0,0,Resolved,Recurrence,https://wahis.woah.org,,
caadf008-d805-45f3-80c0-6bd7da233fb5,Denmark,N/A,2017-07-24,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
32ab619d-90d0-47a9-bc7d-a6181523bc5d,Belgium,N/A,2017-07-23,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
0620c020-afcf-4e89-a8da-841318da6fd0,Denmark,N/A,2017-07-23,Unknown,Pathogenic rabbit lagoviruses (Rabbit haemorrhagic disease) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
720d588d-f4ee-4907-b5d4-7fd3651de05a,Chinese Taipei,N/A,2017-07-23,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
9a9d2cb8-2161-4581-bf5c-11eba176336a,United States of America,N/A,2017-07-17,Unknown,Bovine spongiform encephalopathy,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2e2fcec3-e067-45c9-a723-c46d2e2d8edb,Greece,N/A,2017-07-16,Goat,Sheep pox and goat pox,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
7429e517-185a-493d-95ba-eb1ef14a1ee2,Israel,N/A,2017-07-16,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
f00c4f79-aaa9-4999-9291-7c59e43b1690,Israel,N/A,2017-07-16,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
f100535c-0b50-49e3-819b-a8e88ff8dbd9,Netherlands,N/A,2017-07-15,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9ca6f7a8-7c5c-4a74-b605-63accb08d34e,Laos,N/A,2017-07-11,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
321aa419-c137-40f1-bb4d-be5f9d1e1307,Laos,N/A,2017-07-11,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
77fae6b2-4889-4034-b828-ba00cfcc0dab,Laos,N/A,2017-07-11,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
fd2d1428-3145-47c5-b4ba-098a8f457b80,North Macedonia,N/A,2017-07-09,Unknown,Lumpy skin disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2cebcd32-fa69-4038-872d-892b7f074e5b,Ireland,N/A,2017-07-09,Unknown,Aphanomyces astaci (Inf. with)(Crayfish plague),0,0,Resolved,Recurrence,https://wahis.woah.org,,
c44e2d7b-a079-43f2-be4d-fcfef4639b81,Romania,N/A,2017-07-06,Unknown,Anthrax,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
5a298e78-54b8-4c04-aab2-c7036cb91c80,Israel,N/A,2017-07-05,Unknown,Tilapia lake virus (Inf. with) (2023-),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
f165f98b-6a7b-421d-921c-d32133f6d973,Japan,N/A,2017-06-27,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6de41678-c5ca-4679-8589-5706768b1189,Guinea-Bissau,N/A,2017-06-26,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8a0b00f1-44c3-4814-8b9c-551d8cb5f3f2,Czech Republic,N/A,2017-06-22,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
86513463-3c46-4eee-b6bd-f9708bbe1d9a,United States of America,N/A,2017-06-22,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
048eb48b-9581-4285-8735-ee6117762590,Finland,N/A,2017-06-21,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ceb347dd-1ac6-4600-8508-8562edf09ea5,New Zealand,N/A,2017-06-19,Unknown,Bonamia ostreae (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
80be1bd9-7758-4f8b-9803-bbdef91f91af,Myanmar,N/A,2017-06-15,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e7264cc5-c21d-4281-8a9e-e0ac6b910f9d,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
1ced470f-197e-4e08-b165-4c8e99e90159,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9f6370aa-7112-4729-92c4-7f19efa52296,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
ee5bd601-98f3-4412-88c7-9094a143f012,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b1e3f1c8-c0e4-4178-8322-7c9b45fbe36b,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9285af6d-12eb-4ed0-84ae-8f7f9a0fc7d4,India,N/A,2017-06-15,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
816029ed-3a36-474c-802d-18f10504341b,Sweden,N/A,2017-06-12,Unknown,Gyrodactylus salaris (Inf. with),0,0,Resolved,Recurrence,https://wahis.woah.org,,
338313f3-c7de-43a3-92bb-4cfc73dadea4,France,N/A,2017-06-11,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
89663a37-bd63-45b2-9166-62299068ce7f,France,N/A,2017-06-11,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
cda0b681-d92e-4482-9d27-7980a56e30e4,Chile,N/A,2017-06-11,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,First occurrence in the country,https://wahis.woah.org,,
3c6f44c1-0007-45e6-9e06-9faea545cfee,Nepal,N/A,2017-06-10,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
29098b4a-bff5-4d16-b859-e9f024deecc3,Nepal,N/A,2017-06-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
a7c90ffd-2dd9-41fa-a6fd-135f26467d4b,Nepal,N/A,2017-06-10,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9dc70675-7569-4f11-88dc-55be81c9159e,Slovakia,N/A,2017-06-10,Poultry,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
f5164f9b-cad2-4e5c-886c-e263cf3f3b4f,Ukraine,N/A,2017-06-08,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
55199b20-c83f-40d3-bbbc-06a03aa8160a,Ukraine,N/A,2017-06-08,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
62b56031-944a-4a61-bfd7-2068a9a699cd,Ukraine,N/A,2017-06-08,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
05d6a37e-86e0-486a-9c65-c67cea3b311d,Ukraine,N/A,2017-06-08,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
67c52688-d1ce-409f-b401-51a79ca2b3f0,Ukraine,N/A,2017-06-08,Swine,African swine fever virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
a060956f-7e7b-48c4-bf6d-d117cfd28cc1,Mexico,N/A,2017-06-08,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
397229a5-445a-4bc1-8c19-b356600e8ccd,Moldova,N/A,2017-06-07,Swine,African swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
bf34f40c-9d53-4f63-9841-96a51626ba27,Korea (Rep. of),N/A,2017-06-07,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a5fefdce-960f-4d2f-919c-085ccab6f79e,Norway,N/A,2017-06-07,Unknown,Pathogenic rabbit lagoviruses (Rabbit haemorrhagic disease) (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
3cea8e8e-b68d-44d1-8c56-cd7c41dcfaa3,Australia,N/A,2017-06-07,Unknown,White spot syndrome virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
70738464-1e36-4e93-b69f-2dca8a56f11b,Croatia,N/A,2017-06-06,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,New strain in the country,https://wahis.woah.org,,
5fa5747f-e7df-4665-a2cc-23f08cb6a585,Switzerland,N/A,2017-06-05,Unknown,Anthrax,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2a6a2419-6840-4964-a9dd-be041a9c86ac,Belize,N/A,2010-05-12,Horse,Venezuelan equine encephalomyelitis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
7d5b906f-177a-4ac1-b9c2-218cfd3d8e16,Romania,N/A,2010-05-06,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
aa40829b-c3a7-43be-ba5f-dc185b46aad6,Egypt,N/A,2010-05-02,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b9b32e72-99a8-4273-a309-e58be00b0533,Egypt,N/A,2010-05-02,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
766bdcda-025d-4f5a-a2e1-bc1ac8c9fc5d,United Kingdom,N/A,2010-04-29,Horse,Equine infectious anaemia,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
3e95e34e-9b8b-426d-b132-3833631e5038,South Africa,N/A,2010-04-29,Unknown,Paenibacillus larvae (Inf. of honey bees with) (American foulbrood),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
4f14cf49-f4f6-4a5f-8fca-2889f3bec84e,Romania,N/A,2010-04-29,Unknown,Brucella suis (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9e6fbd34-f195-4a16-a2b7-a13210cce6fb,Thailand,N/A,2010-04-29,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
404eff8e-ad21-4263-b72e-4b9ce0012ff8,Panama,N/A,2010-04-26,Unknown,New world screwworm (Cochliomyia hominivorax),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
6f2a402f-4e80-457d-963b-5c90b8c29837,Tajikistan,N/A,2010-04-25,Unknown,Contagious caprine pleuropneumonia,0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
870770bb-0fda-41d1-b1e0-aaf74ad4aa78,Israel,N/A,2010-04-20,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,New strain in a zone or a compartment,https://wahis.woah.org,,
03087ae3-8f52-4213-bccb-e18b13399bed,Japan,N/A,2010-04-15,Unknown,Acarapis woodi (Inf. of honey bees with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
33de50f7-785f-4b63-93e5-60bc43156cc8,Kazakhstan,N/A,2010-04-13,Goat,Sheep pox and goat pox,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
af38a74e-e117-405d-a7da-d96589f354eb,China (People's Rep. of),N/A,2010-04-11,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,New strain in a zone or a compartment,https://wahis.woah.org,,
18546ce8-289c-4849-a747-3a67e4f05df4,Greece,N/A,2010-04-11,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
25f49d44-a173-4837-b679-fe2d2627faee,Italy,N/A,2010-04-07,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
24ce65e9-f6c2-4d74-8f2b-f16247846947,Italy,N/A,2010-04-07,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
32ffd1ee-c37a-40e4-bdc3-07502a331b5e,Italy,N/A,2010-04-07,Unknown,Aphanomyces astaci (Inf. with)(Crayfish plague),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
19826384-e89a-45dc-a032-74f64346228b,Russia,N/A,2010-04-06,Unknown,Myxomatosis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
04fbe2e2-5445-449b-8ab4-b5c9b2573b81,Russia,N/A,2010-04-06,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
c233c873-a287-4463-b11d-019ebd6ea9f9,Hong Kong,N/A,2010-04-06,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8d163869-e927-465a-b3ef-60411cf98beb,Chinese Taipei,N/A,2010-04-01,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
cbbdede6-cb7d-416b-89b1-764455847315,Switzerland,N/A,2010-03-25,Unknown,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
e97410e1-443d-4b37-844e-761ba191a9f8,Spain,N/A,2010-03-22,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b0d32509-b42e-4b01-a2f8-b963be3b9b18,Madagascar,N/A,2010-03-16,Unknown,Varroa spp. (Inf. of honey bees with) (Varroosis),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
b1ce9ac5-a919-4e0b-9a0d-9e1840f04258,China (People's Rep. of),N/A,2010-03-16,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
809bf2f9-3238-42c9-b2c7-d7d3bb19e842,Germany,N/A,2010-03-15,Horse,Equine infectious anaemia,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9f40d850-7076-4d42-9ec8-62bf3708e60a,Norway,N/A,2010-03-14,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
7c864364-75b5-4825-a3dc-c3306b38c807,Korea (Rep. of),N/A,2010-03-10,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b845999f-be63-4235-a7ac-2015820855e8,Chinese Taipei,N/A,2010-03-10,Cattle,Foot and mouth disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
59f571d2-2693-4b6a-80cf-293cc30a9352,France,N/A,2010-02-28,Poultry,Low pathogenic avian influenza (poultry) (2006-2021),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
b4097362-cdfc-4cb1-ac8b-bcdd4a976f5d,Palestine,N/A,2010-02-28,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
64577b4d-60d7-42f5-8817-e9e74bf04e55,Peru,N/A,2010-02-24,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
152af80d-234a-465d-b41c-89ed9be68641,Reunion,N/A,2010-02-22,Unknown,Epizootic hemorrhagic disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
8a7c5a38-7892-44e6-b19b-6b3a9e1433ee,Costa Rica,N/A,2010-02-21,Unknown,West Nile Fever,0,0,Resolved,First occurrence in a zone or a compartment,https://wahis.woah.org,,
9a2456ba-261e-4509-9e85-7334598dbdd6,Costa Rica,N/A,2010-02-21,Horse,Venezuelan equine encephalomyelitis,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
a6dcf2a6-846d-4aa2-aa00-c6a6d99112ef,Palestine,N/A,2010-02-21,Unknown,Scrapie,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
c8c77134-1524-4823-8b60-4ebce211b27f,Palestine,N/A,2010-02-21,Unknown,Scrapie,0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
dd0086cc-63e3-4e61-a3da-51ab3f9475ac,Croatia,N/A,2010-02-21,Unknown,Brucella melitensis (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
2cbec614-7588-4fce-9266-7fa09018e25b,Ghana,N/A,2010-02-18,Unknown,African horse sickness virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
341e2b60-d2a9-4a3f-95f8-43601bba2c86,Bulgaria,N/A,2010-02-18,Swine,Classical swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
38cea95e-f754-4db0-8adc-3e64dc292cd4,France,N/A,2010-02-15,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
3e77b90a-8096-4bd7-af39-61f9f6e3a9ef,Algeria,N/A,2010-02-10,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,New strain in a zone or a compartment,https://wahis.woah.org,,
c70dbda5-de1d-4d88-aac9-0e433b33185e,Germany,N/A,2010-02-08,Unknown,Aujeszky's disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
cf7b1339-b09c-4cc0-b5bc-86f6d1b3f485,Guatemala,N/A,2010-02-08,Swine,Classical swine fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
38b7f4d0-43d5-46f2-91f6-836be9d7fa64,South Africa,N/A,2010-02-07,Unknown,Rift Valley fever virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
82d3a86a-a4e2-48cd-8233-5e083d4fd1db,United Kingdom,N/A,2010-02-04,Horse,Taylorella equigenitalis (Contagious equine metritis) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
86bb03c3-dac5-41ce-bb8c-8f6963154ac9,Denmark,N/A,2010-02-04,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
fbc47f2d-f921-44fa-8200-5135aa21aff9,Israel,N/A,2010-02-03,Poultry,Newcastle disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
f38ddce7-227d-4e3e-97df-ea4e13012280,Canada,N/A,2010-02-03,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
603e51c9-50c0-41fc-87ea-3fad0ef9560a,Algeria,N/A,2010-02-02,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
d6fa5a28-7045-40cc-b258-5fdb92325a47,Mozambique,N/A,2010-02-01,Unknown,Lumpy skin disease virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
cf2c6481-fa66-4826-b917-a0ee54ce85c7,Morocco,N/A,2010-02-01,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
acebb800-d196-4247-8f7f-8409d925f3e7,Morocco,N/A,2010-02-01,Unknown,Bluetongue virus (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
9a66e9f5-0e8d-4fdd-a883-c50f10bf9fdb,Israel,N/A,2010-02-01,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,Recurrence of an eradicated disease,https://wahis.woah.org,,
48774431-6b03-4a9c-8a29-2e8b82b59178,Japan,N/A,2010-01-31,Poultry,Influenza A virus (Inf. with),0,0,Resolved,Emerging disease,https://wahis.woah.org,,
835224c9-97a4-464a-ae70-dd02def9b455,Spain,N/A,2010-01-26,Poultry,High pathogenicity avian influenza viruses (poultry) (Inf. with),0,0,Resolved,New strain in a zone or a compartment,https://wahis.woah.org,,
